order_details_id,order_id,pizza_id,quantity
751,330,ckn_alfredo_m,00:00:01
752,330,classic_dlx_m,00:00:01
753,330,classic_dlx_s,00:00:01
754,330,five_cheese_l,00:00:01
755,330,four_cheese_l,00:00:02
756,330,hawaiian_l,00:00:01
757,330,pep_msh_pep_l,00:00:01
758,330,peppr_salami_s,00:00:01
759,330,sicilian_l,00:00:01
760,330,spicy_ital_l,00:00:01
761,330,spicy_ital_m,00:00:01
762,330,spinach_fet_l,00:00:01
763,330,the_greek_m,00:00:01
764,331,prsc_argla_m,00:00:01
765,332,sicilian_m,00:00:01
766,332,southw_ckn_l,00:00:01
767,332,thai_ckn_m,00:00:01
768,333,ckn_alfredo_m,00:00:01
769,334,calabrese_l,00:00:01
770,334,pepperoni_m,00:00:01
771,334,southw_ckn_m,00:00:01
772,334,thai_ckn_l,00:00:01
773,335,mediterraneo_l,00:00:01
774,336,prsc_argla_l,00:00:01
775,337,hawaiian_l,00:00:01
776,337,pepperoni_l,00:00:01
777,338,mexicana_l,00:00:01
778,338,thai_ckn_l,00:00:01
779,338,the_greek_xl,00:00:01
780,339,spicy_ital_m,00:00:01
781,340,peppr_salami_s,00:00:01
782,341,bbq_ckn_m,00:00:01
783,341,pepperoni_s,00:00:01
784,342,sicilian_l,00:00:01
785,342,southw_ckn_l,00:00:01
786,343,five_cheese_l,00:00:01
787,343,four_cheese_m,00:00:01
788,344,ital_cpcllo_m,00:00:01
789,345,peppr_salami_s,00:00:01
790,345,spinach_fet_s,00:00:01
791,346,green_garden_s,00:00:01
792,346,hawaiian_s,00:00:01
793,346,ital_cpcllo_l,00:00:01
794,346,napolitana_s,00:00:01
795,347,spinach_fet_l,00:00:01
796,347,thai_ckn_l,00:00:01
797,347,veggie_veg_m,00:00:01
798,348,classic_dlx_m,00:00:01
799,348,thai_ckn_l,00:00:01
800,348,thai_ckn_s,00:00:01
801,349,pepperoni_l,00:00:01
802,350,classic_dlx_l,00:00:01
803,350,pepperoni_m,00:00:02
804,350,spicy_ital_s,00:00:01
805,351,big_meat_s,00:00:01
806,351,hawaiian_m,00:00:01
807,352,big_meat_s,00:00:01
808,352,ital_cpcllo_l,00:00:01
809,353,bbq_ckn_l,00:00:01
810,353,cali_ckn_l,00:00:01
811,353,prsc_argla_s,00:00:01
812,354,green_garden_s,00:00:01
813,354,veggie_veg_l,00:00:01
814,355,ckn_alfredo_m,00:00:01
815,355,ital_supr_m,00:00:01
816,356,ckn_alfredo_m,00:00:01
817,357,cali_ckn_l,00:00:01
818,357,southw_ckn_s,00:00:01
819,357,spinach_fet_s,00:00:01
820,358,ital_supr_m,00:00:01
821,359,green_garden_m,00:00:01
822,359,thai_ckn_l,00:00:01
823,360,bbq_ckn_l,00:00:01
824,360,green_garden_s,00:00:01
825,360,hawaiian_s,00:00:01
826,361,big_meat_s,00:00:02
827,361,ital_cpcllo_s,00:00:01
828,362,bbq_ckn_m,00:00:01
829,362,mexicana_l,00:00:01
830,363,mediterraneo_l,00:00:01
831,363,mexicana_l,00:00:01
832,364,ital_supr_m,00:00:01
833,364,the_greek_xl,00:00:01
834,365,four_cheese_m,00:00:01
835,365,mediterraneo_l,00:00:01
836,365,pepperoni_m,00:00:01
837,366,ital_cpcllo_l,00:00:01
838,367,hawaiian_l,00:00:01
839,367,spinach_fet_m,00:00:01
840,368,spin_pesto_m,00:00:01
841,368,thai_ckn_l,00:00:01
842,369,spinach_fet_m,00:00:01
843,370,four_cheese_l,00:00:01
844,370,hawaiian_s,00:00:01
845,371,pepperoni_m,00:00:01
846,372,spinach_fet_s,00:00:01
847,373,ckn_pesto_s,00:00:01
848,373,classic_dlx_m,00:00:01
849,373,sicilian_l,00:00:01
850,374,big_meat_s,00:00:01
851,374,ckn_alfredo_m,00:00:01
852,374,peppr_salami_s,00:00:01
853,375,mexicana_m,00:00:01
854,376,the_greek_xl,00:00:01
855,376,veggie_veg_l,00:00:01
856,377,hawaiian_m,00:00:01
857,377,thai_ckn_l,00:00:01
858,378,ital_veggie_s,00:00:01
859,379,thai_ckn_l,00:00:01
860,380,calabrese_m,00:00:01
861,380,cali_ckn_m,00:00:01
862,381,southw_ckn_m,00:00:01
863,382,thai_ckn_s,00:00:01
864,382,veggie_veg_m,00:00:01
865,383,spicy_ital_m,00:00:01
866,384,hawaiian_s,00:00:01
867,384,ital_cpcllo_m,00:00:01
868,384,mediterraneo_m,00:00:01
869,384,the_greek_s,00:00:01
870,385,veggie_veg_l,00:00:01
871,386,ital_veggie_s,00:00:01
872,386,soppressata_m,00:00:01
873,386,thai_ckn_m,00:00:01
874,387,bbq_ckn_s,00:00:01
875,387,big_meat_s,00:00:01
876,387,ckn_pesto_m,00:00:01
877,387,five_cheese_l,00:00:01
878,387,pepperoni_s,00:00:01
879,387,spicy_ital_l,00:00:01
880,387,spinach_fet_s,00:00:01
881,388,bbq_ckn_s,00:00:01
882,388,ckn_alfredo_m,00:00:01
883,388,mediterraneo_m,00:00:01
884,388,veggie_veg_s,00:00:01
885,389,spin_pesto_l,00:00:01
886,390,pep_msh_pep_l,00:00:01
887,391,the_greek_m,00:00:01
888,392,big_meat_s,00:00:01
889,392,calabrese_s,00:00:01
890,392,cali_ckn_l,00:00:01
891,392,pepperoni_s,00:00:02
892,392,prsc_argla_l,00:00:01
893,392,sicilian_l,00:00:01
894,392,soppressata_l,00:00:01
895,392,spicy_ital_l,00:00:01
896,393,green_garden_s,00:00:01
897,393,hawaiian_l,00:00:01
898,394,big_meat_s,00:00:01
899,394,ckn_pesto_s,00:00:01
900,394,hawaiian_l,00:00:01
901,394,hawaiian_s,00:00:01
902,394,pep_msh_pep_l,00:00:01
903,394,pepperoni_m,00:00:03
904,394,pepperoni_s,00:00:01
905,394,sicilian_l,00:00:01
906,394,spicy_ital_l,00:00:01
907,394,spin_pesto_s,00:00:01
908,394,thai_ckn_l,00:00:01
909,394,veggie_veg_s,00:00:01
910,395,napolitana_m,00:00:01
911,396,spinach_fet_s,00:00:01
912,397,five_cheese_l,00:00:02
913,397,hawaiian_l,00:00:01
914,397,pepperoni_m,00:00:01
915,398,pepperoni_s,00:00:01
916,399,bbq_ckn_m,00:00:01
917,399,cali_ckn_l,00:00:01
918,399,four_cheese_m,00:00:01
919,399,the_greek_m,00:00:01
920,400,pepperoni_m,00:00:01
921,400,thai_ckn_l,00:00:01
922,401,veggie_veg_m,00:00:01
923,402,four_cheese_l,00:00:01
924,402,ital_supr_m,00:00:01
925,403,bbq_ckn_s,00:00:01
926,403,classic_dlx_l,00:00:01
927,403,prsc_argla_s,00:00:01
928,404,ckn_pesto_l,00:00:01
929,405,sicilian_l,00:00:01
930,406,ckn_alfredo_m,00:00:01
931,406,classic_dlx_m,00:00:01
932,406,ital_veggie_s,00:00:01
933,407,cali_ckn_m,00:00:01
934,407,classic_dlx_l,00:00:01
935,407,pepperoni_m,00:00:01
936,408,brie_carre_s,00:00:01
937,408,peppr_salami_m,00:00:01
938,409,pepperoni_l,00:00:01
939,410,big_meat_s,00:00:02
940,410,mediterraneo_m,00:00:01
941,410,the_greek_xl,00:00:01
942,411,ital_supr_m,00:00:01
943,411,southw_ckn_l,00:00:01
944,412,brie_carre_s,00:00:01
945,412,spinach_supr_m,00:00:01
946,413,the_greek_s,00:00:01
947,414,classic_dlx_s,00:00:01
948,414,five_cheese_l,00:00:01
949,414,ital_supr_m,00:00:01
950,415,cali_ckn_s,00:00:01
951,416,spinach_fet_l,00:00:01
952,417,pepperoni_s,00:00:01
953,418,ckn_pesto_m,00:00:01
954,418,sicilian_m,00:00:01
955,419,bbq_ckn_l,00:00:01
956,419,hawaiian_l,00:00:01
957,419,ital_veggie_m,00:00:01
958,419,veggie_veg_s,00:00:01
959,420,five_cheese_l,00:00:01
960,420,pep_msh_pep_s,00:00:01
961,421,bbq_ckn_l,00:00:01
962,421,calabrese_l,00:00:01
963,421,ckn_pesto_s,00:00:01
964,422,four_cheese_l,00:00:01
965,422,ital_supr_m,00:00:01
966,422,spinach_fet_m,00:00:01
967,423,ital_supr_l,00:00:01
968,423,sicilian_s,00:00:01
969,424,pepperoni_m,00:00:01
970,425,soppressata_m,00:00:01
971,426,classic_dlx_m,00:00:01
972,426,sicilian_s,00:00:01
973,426,soppressata_m,00:00:01
974,427,spinach_fet_l,00:00:01
975,428,calabrese_l,00:00:01
976,428,ital_cpcllo_s,00:00:01
977,429,spicy_ital_m,00:00:01
978,430,green_garden_m,00:00:01
979,430,sicilian_s,00:00:01
980,431,big_meat_s,00:00:01
981,431,ckn_alfredo_s,00:00:01
982,431,four_cheese_l,00:00:01
983,431,hawaiian_l,00:00:01
984,432,ital_cpcllo_s,00:00:01
985,432,thai_ckn_l,00:00:01
986,432,veggie_veg_s,00:00:01
987,433,spicy_ital_l,00:00:01
988,434,napolitana_m,00:00:01
989,434,spicy_ital_l,00:00:01
990,434,veggie_veg_l,00:00:01
991,435,classic_dlx_m,00:00:01
992,435,pep_msh_pep_m,00:00:01
993,435,spinach_supr_s,00:00:01
994,436,classic_dlx_l,00:00:01
995,436,ital_supr_m,00:00:01
996,436,pep_msh_pep_s,00:00:01
997,436,peppr_salami_s,00:00:01
998,437,bbq_ckn_m,00:00:01
999,438,veggie_veg_m,00:00:01
1000,439,ckn_alfredo_m,00:00:01
1001,439,pepperoni_m,00:00:01
1002,439,the_greek_s,00:00:01
1003,440,calabrese_m,00:00:01
1004,440,ckn_alfredo_m,00:00:01
1005,440,five_cheese_l,00:00:01
1006,440,four_cheese_l,00:00:01
1007,440,four_cheese_m,00:00:01
1008,440,green_garden_l,00:00:01
1009,440,green_garden_m,00:00:01
1010,440,hawaiian_l,00:00:01
1011,440,ital_veggie_l,00:00:01
1012,440,pepperoni_l,00:00:01
1013,440,spicy_ital_l,00:00:01
1014,440,spinach_fet_s,00:00:01
1015,440,thai_ckn_l,00:00:01
1016,440,veggie_veg_m,00:00:01
1017,441,spicy_ital_l,00:00:01
1018,441,thai_ckn_l,00:00:01
1019,442,peppr_salami_l,00:00:01
1020,443,big_meat_s,00:00:01
1021,443,cali_ckn_m,00:00:02
1022,443,four_cheese_l,00:00:01
1023,443,ital_cpcllo_m,00:00:01
1024,443,ital_veggie_m,00:00:01
1025,443,mexicana_l,00:00:01
1026,443,pepperoni_l,00:00:01
1027,443,sicilian_l,00:00:01
1028,443,sicilian_m,00:00:01
1029,443,southw_ckn_m,00:00:01
1030,443,spicy_ital_l,00:00:01
1031,443,spicy_ital_s,00:00:01
1032,443,spinach_supr_m,00:00:01
1033,443,thai_ckn_m,00:00:01
1034,444,four_cheese_m,00:00:01
1035,445,hawaiian_l,00:00:01
1036,446,big_meat_s,00:00:01
1037,446,ital_veggie_m,00:00:01
1038,446,sicilian_l,00:00:01
1039,447,five_cheese_l,00:00:01
1040,448,hawaiian_s,00:00:01
1041,448,pep_msh_pep_m,00:00:01
1042,448,sicilian_m,00:00:01
1043,449,thai_ckn_l,00:00:01
1044,450,big_meat_s,00:00:01
1045,451,five_cheese_l,00:00:01
1046,451,ital_cpcllo_m,00:00:01
1047,451,southw_ckn_l,00:00:01
1048,452,bbq_ckn_m,00:00:01
1049,452,big_meat_s,00:00:01
1050,452,sicilian_m,00:00:01
1051,453,cali_ckn_s,00:00:01
1052,453,four_cheese_l,00:00:01
1053,453,sicilian_m,00:00:01
1054,453,thai_ckn_l,00:00:01
1055,454,spicy_ital_m,00:00:01
1056,455,ital_supr_l,00:00:01
1057,456,spinach_fet_l,00:00:01
1058,457,cali_ckn_l,00:00:01
1059,457,ckn_alfredo_m,00:00:01
1060,457,classic_dlx_m,00:00:01
1061,458,prsc_argla_m,00:00:01
1062,458,spinach_supr_m,00:00:01
1063,458,the_greek_s,00:00:01
1064,459,spicy_ital_l,00:00:01
1065,460,green_garden_s,00:00:01
1066,460,ital_supr_m,00:00:01
1067,461,cali_ckn_m,00:00:01
1068,461,hawaiian_s,00:00:01
1069,462,spinach_fet_s,00:00:01
1070,463,bbq_ckn_l,00:00:01
1071,463,prsc_argla_m,00:00:01
1072,464,bbq_ckn_l,00:00:01
1073,464,calabrese_m,00:00:01
1074,465,napolitana_s,00:00:01
1075,466,spinach_fet_l,00:00:01
1076,466,the_greek_xl,00:00:01
1077,467,prsc_argla_s,00:00:01
1078,468,four_cheese_l,00:00:01
1079,468,pepperoni_l,00:00:01
1080,469,bbq_ckn_m,00:00:01
1081,469,sicilian_s,00:00:01
1082,470,veggie_veg_s,00:00:01
1083,471,ital_veggie_s,00:00:01
1084,472,ital_veggie_l,00:00:01
1085,472,ital_veggie_m,00:00:01
1086,473,hawaiian_l,00:00:01
1087,473,prsc_argla_m,00:00:01
1088,473,southw_ckn_m,00:00:01
1089,474,green_garden_s,00:00:01
1090,474,pepperoni_s,00:00:01
1091,475,big_meat_s,00:00:01
1092,475,thai_ckn_l,00:00:01
1093,476,pepperoni_m,00:00:01
1094,476,prsc_argla_l,00:00:01
1095,476,veggie_veg_m,00:00:01
1096,477,green_garden_m,00:00:01
1097,477,mexicana_m,00:00:01
1098,478,calabrese_m,00:00:01
1099,478,ckn_alfredo_m,00:00:01
1100,479,five_cheese_l,00:00:01
1101,479,ital_cpcllo_l,00:00:02
1102,480,pepperoni_m,00:00:01
1103,481,pepperoni_s,00:00:01
1104,481,spinach_fet_s,00:00:01
1105,482,green_garden_l,00:00:01
1106,482,ital_supr_m,00:00:01
1107,482,spicy_ital_s,00:00:01
1108,483,bbq_ckn_l,00:00:01
1109,483,napolitana_s,00:00:01
1110,483,pep_msh_pep_s,00:00:01
1111,483,spicy_ital_m,00:00:01
1112,484,four_cheese_l,00:00:01
1113,484,mexicana_l,00:00:01
1114,485,cali_ckn_m,00:00:01
1115,486,spinach_supr_s,00:00:01
1116,487,hawaiian_s,00:00:01
1117,487,sicilian_l,00:00:01
1118,487,spinach_fet_l,00:00:01
1119,488,veggie_veg_m,00:00:01
1120,489,peppr_salami_l,00:00:01
1121,490,big_meat_s,00:00:01
1122,490,classic_dlx_m,00:00:01
1123,490,napolitana_m,00:00:01
1124,491,napolitana_s,00:00:01
1125,491,pepperoni_l,00:00:01
1126,491,peppr_salami_l,00:00:01
1127,491,prsc_argla_m,00:00:01
1128,492,ckn_pesto_l,00:00:01
1129,492,sicilian_m,00:00:01
1130,492,spinach_fet_m,00:00:01
1131,493,ital_supr_l,00:00:01
1132,494,five_cheese_l,00:00:01
1133,494,four_cheese_l,00:00:01
1134,494,mexicana_l,00:00:01
1135,494,southw_ckn_l,00:00:01
1136,495,ital_supr_m,00:00:01
1137,495,sicilian_l,00:00:01
1138,496,hawaiian_l,00:00:01
1139,496,soppressata_s,00:00:01
1140,497,veggie_veg_s,00:00:01
1141,498,ital_supr_m,00:00:01
1142,499,calabrese_s,00:00:01
1143,499,four_cheese_l,00:00:01
1144,499,mexicana_m,00:00:01
1145,499,pep_msh_pep_m,00:00:01
1146,500,mediterraneo_m,00:00:01
1147,501,cali_ckn_s,00:00:01
1148,501,hawaiian_s,00:00:01
1149,501,southw_ckn_l,00:00:01
1150,502,ital_veggie_m,00:00:01
1151,503,pepperoni_l,00:00:01
1152,503,sicilian_m,00:00:01
1153,504,the_greek_l,00:00:01
1154,505,pepperoni_m,00:00:01
1155,505,the_greek_xl,00:00:01
1156,506,spinach_fet_m,00:00:01
1157,507,ckn_pesto_s,00:00:01
1158,508,cali_ckn_m,00:00:01
1159,508,cali_ckn_s,00:00:01
1160,508,pepperoni_m,00:00:01
1161,509,spicy_ital_l,00:00:01
1162,510,classic_dlx_m,00:00:01
1163,510,classic_dlx_s,00:00:01
1164,510,ital_supr_l,00:00:01
1165,510,spicy_ital_l,00:00:01
1166,511,five_cheese_l,00:00:01
1167,512,ital_veggie_m,00:00:01
1168,513,four_cheese_l,00:00:01
1169,513,ital_veggie_m,00:00:01
1170,513,pepperoni_l,00:00:01
1171,513,thai_ckn_l,00:00:01
1172,514,classic_dlx_s,00:00:01
1173,515,ckn_pesto_l,00:00:01
1174,515,mediterraneo_l,00:00:01
1175,516,napolitana_l,00:00:01
1176,516,veggie_veg_l,00:00:01
1177,517,mexicana_m,00:00:01
1178,518,big_meat_s,00:00:01
1179,518,prsc_argla_l,00:00:01
1180,518,sicilian_s,00:00:01
1181,519,prsc_argla_s,00:00:01
1182,520,spin_pesto_l,00:00:01
1183,521,thai_ckn_s,00:00:01
1184,522,bbq_ckn_s,00:00:01
1185,522,big_meat_s,00:00:01
1186,522,classic_dlx_s,00:00:01
1187,522,five_cheese_l,00:00:01
1188,522,four_cheese_l,00:00:02
1189,522,green_garden_s,00:00:01
1190,522,ital_cpcllo_m,00:00:02
1191,522,ital_veggie_l,00:00:01
1192,522,sicilian_l,00:00:01
1193,522,the_greek_l,00:00:01
1194,522,the_greek_m,00:00:01
1195,523,prsc_argla_m,00:00:01
1196,524,sicilian_s,00:00:01
1197,524,thai_ckn_m,00:00:01
1198,525,pepperoni_l,00:00:01
1199,526,cali_ckn_l,00:00:01
1200,526,five_cheese_l,00:00:01
1201,527,four_cheese_l,00:00:01
1202,527,southw_ckn_l,00:00:01
1203,528,ital_cpcllo_m,00:00:01
1204,529,calabrese_m,00:00:01
1205,529,cali_ckn_m,00:00:02
1206,529,hawaiian_s,00:00:01
1207,530,classic_dlx_l,00:00:01
1208,530,ital_supr_m,00:00:01
1209,531,peppr_salami_m,00:00:02
1210,532,peppr_salami_l,00:00:01
1211,532,soppressata_s,00:00:01
1212,533,five_cheese_l,00:00:01
1213,533,spicy_ital_l,00:00:01
1214,533,the_greek_xl,00:00:01
1215,534,prsc_argla_l,00:00:01
1216,534,southw_ckn_l,00:00:01
1217,535,classic_dlx_m,00:00:01
1218,536,brie_carre_s,00:00:01
1219,536,peppr_salami_l,00:00:01
1220,537,classic_dlx_s,00:00:01
1221,537,hawaiian_s,00:00:01
1222,537,ital_supr_l,00:00:01
1223,538,spinach_supr_l,00:00:01
1224,539,five_cheese_l,00:00:01
1225,539,ital_veggie_l,00:00:01
1226,539,spinach_fet_m,00:00:01
1227,540,spinach_supr_l,00:00:01
1228,541,big_meat_s,00:00:01
1229,542,bbq_ckn_l,00:00:01
1230,542,prsc_argla_m,00:00:01
1231,543,ckn_pesto_l,00:00:01
1232,543,classic_dlx_m,00:00:01
1233,543,mediterraneo_m,00:00:01
1234,544,napolitana_m,00:00:01
1235,544,sicilian_m,00:00:01
1236,545,pepperoni_l,00:00:01
1237,545,pepperoni_s,00:00:01
1238,545,peppr_salami_l,00:00:01
1239,545,soppressata_l,00:00:01
1240,546,green_garden_s,00:00:01
1241,547,big_meat_s,00:00:01
1242,548,hawaiian_l,00:00:01
1243,549,big_meat_s,00:00:01
1244,549,thai_ckn_l,00:00:01
1245,550,spinach_fet_m,00:00:01
1246,550,the_greek_m,00:00:01
1247,551,four_cheese_l,00:00:01
1248,551,soppressata_m,00:00:01
1249,551,thai_ckn_l,00:00:01
1250,551,the_greek_m,00:00:01
1251,552,ckn_alfredo_m,00:00:01
1252,552,green_garden_s,00:00:01
1253,552,ital_supr_l,00:00:01
1254,553,mexicana_l,00:00:01
1255,554,ckn_alfredo_m,00:00:01
1256,554,green_garden_s,00:00:01
1257,555,bbq_ckn_s,00:00:01
1258,555,hawaiian_s,00:00:01
1259,556,four_cheese_l,00:00:01
1260,556,the_greek_xl,00:00:01
1261,557,sicilian_s,00:00:01
1262,557,spicy_ital_s,00:00:01
1263,558,hawaiian_m,00:00:01
1264,559,classic_dlx_s,00:00:01
1265,560,green_garden_m,00:00:01
1266,560,spicy_ital_m,00:00:01
1267,561,spinach_supr_s,00:00:01
1268,562,ckn_alfredo_m,00:00:01
1269,563,mexicana_l,00:00:01
1270,563,veggie_veg_s,00:00:01
1271,564,mediterraneo_s,00:00:01
1272,564,pepperoni_m,00:00:01
1273,564,spinach_supr_l,00:00:01
1274,565,ital_veggie_s,00:00:01
1275,566,spinach_supr_l,00:00:01
1276,567,bbq_ckn_l,00:00:01
1277,567,five_cheese_l,00:00:02
1278,567,four_cheese_m,00:00:01
1279,567,pepperoni_m,00:00:01
1280,567,sicilian_m,00:00:01
1281,567,sicilian_s,00:00:01
1282,567,soppressata_l,00:00:01
1283,567,spicy_ital_l,00:00:01
1284,567,spinach_supr_m,00:00:01
1285,567,thai_ckn_s,00:00:01
1286,568,mexicana_l,00:00:01
1287,569,bbq_ckn_s,00:00:01
1288,569,ckn_alfredo_m,00:00:01
1289,569,classic_dlx_s,00:00:01
1290,570,green_garden_m,00:00:01
1291,570,southw_ckn_l,00:00:01
1292,571,big_meat_s,00:00:01
1293,572,southw_ckn_m,00:00:01
1294,573,classic_dlx_m,00:00:01
1295,573,five_cheese_l,00:00:01
1296,574,ital_veggie_m,00:00:01
1297,575,classic_dlx_l,00:00:01
1298,575,napolitana_l,00:00:01
1299,575,pepperoni_l,00:00:01
1300,575,spinach_fet_m,00:00:01
1301,576,big_meat_s,00:00:01
1302,576,ckn_alfredo_m,00:00:01
1303,576,spinach_fet_s,00:00:01
1304,577,spinach_fet_m,00:00:01
1305,577,veggie_veg_l,00:00:01
1306,578,bbq_ckn_s,00:00:01
1307,578,calabrese_m,00:00:01
1308,578,pepperoni_l,00:00:01
1309,578,peppr_salami_m,00:00:01
1310,578,the_greek_xl,00:00:01
1311,579,green_garden_s,00:00:01
1312,580,hawaiian_m,00:00:01
1313,580,southw_ckn_m,00:00:01
1314,581,mexicana_l,00:00:01
1315,582,mediterraneo_l,00:00:01
1316,583,ital_supr_l,00:00:01
1317,584,sicilian_s,00:00:01
1318,584,soppressata_s,00:00:01
1319,585,brie_carre_s,00:00:01
1320,585,mexicana_l,00:00:01
1321,586,ital_cpcllo_m,00:00:01
1322,586,southw_ckn_m,00:00:01
1323,587,peppr_salami_l,00:00:01
1324,587,peppr_salami_s,00:00:01
1325,588,cali_ckn_s,00:00:01
1326,589,ital_supr_s,00:00:01
1327,589,mediterraneo_m,00:00:01
1328,589,veggie_veg_s,00:00:01
1329,590,five_cheese_l,00:00:01
1330,591,four_cheese_l,00:00:01
1331,591,southw_ckn_s,00:00:01
1332,591,spin_pesto_l,00:00:01
1333,592,ital_veggie_s,00:00:01
1334,592,pep_msh_pep_m,00:00:01
1335,592,thai_ckn_l,00:00:01
1336,593,cali_ckn_l,00:00:01
1337,593,spicy_ital_l,00:00:01
1338,594,calabrese_l,00:00:01
1339,595,classic_dlx_l,00:00:01
1340,595,prsc_argla_m,00:00:01
1341,596,pep_msh_pep_s,00:00:01
1342,596,soppressata_s,00:00:01
1343,597,cali_ckn_l,00:00:01
1344,597,prsc_argla_m,00:00:01
1345,597,spicy_ital_m,00:00:01
1346,598,prsc_argla_l,00:00:01
1347,599,peppr_salami_l,00:00:01
1348,600,classic_dlx_s,00:00:01
1349,600,four_cheese_l,00:00:01
1350,600,mediterraneo_m,00:00:01
1351,600,mexicana_m,00:00:01
1352,601,bbq_ckn_l,00:00:01
1353,601,classic_dlx_s,00:00:01
1354,601,spin_pesto_m,00:00:01
1355,602,peppr_salami_l,00:00:01
1356,603,mexicana_m,00:00:01
1357,604,soppressata_s,00:00:01
1358,604,spinach_supr_m,00:00:01
1359,605,pepperoni_m,00:00:01
1360,605,the_greek_xl,00:00:01
1361,606,pepperoni_l,00:00:01
1362,607,bbq_ckn_m,00:00:01
1363,607,ital_supr_m,00:00:01
1364,607,spinach_supr_l,00:00:01
1365,608,hawaiian_l,00:00:01
1366,608,pepperoni_m,00:00:01
1367,608,thai_ckn_l,00:00:01
1368,608,thai_ckn_s,00:00:01
1369,609,four_cheese_l,00:00:01
1370,610,big_meat_s,00:00:01
1371,610,pepperoni_l,00:00:01
1372,611,five_cheese_l,00:00:01
1373,611,mexicana_s,00:00:01
1374,611,southw_ckn_m,00:00:01
1375,611,the_greek_xl,00:00:01
1376,612,big_meat_s,00:00:01
1377,612,ital_supr_l,00:00:01
1378,612,mexicana_l,00:00:01
1379,612,soppressata_s,00:00:01
1380,613,napolitana_s,00:00:01
1381,614,peppr_salami_l,00:00:01
1382,615,cali_ckn_l,00:00:01
1383,615,pep_msh_pep_m,00:00:01
1384,616,prsc_argla_l,00:00:01
1385,616,veggie_veg_m,00:00:01
1386,617,ckn_pesto_l,00:00:01
1387,617,southw_ckn_m,00:00:01
1388,618,prsc_argla_m,00:00:01
1389,618,spin_pesto_m,00:00:01
1390,619,ital_cpcllo_l,00:00:01
1391,620,bbq_ckn_l,00:00:01
1392,620,cali_ckn_m,00:00:01
1393,620,peppr_salami_m,00:00:01
1394,620,the_greek_s,00:00:01
1395,621,calabrese_m,00:00:01
1396,621,four_cheese_l,00:00:01
1397,621,mexicana_l,00:00:01
1398,621,spicy_ital_l,00:00:01
1399,622,ital_supr_m,00:00:01
1400,622,spicy_ital_l,00:00:01
1401,623,cali_ckn_l,00:00:01
1402,623,hawaiian_l,00:00:01
1403,624,cali_ckn_m,00:00:01
1404,624,veggie_veg_m,00:00:01
1405,625,spinach_fet_l,00:00:01
1406,625,spinach_supr_m,00:00:01
1407,626,classic_dlx_m,00:00:01
1408,626,four_cheese_m,00:00:01
1409,627,the_greek_l,00:00:01
1410,627,the_greek_m,00:00:01
1411,628,classic_dlx_l,00:00:01
1412,628,ital_veggie_s,00:00:01
1413,628,the_greek_s,00:00:01
1414,628,veggie_veg_s,00:00:01
1415,629,calabrese_m,00:00:01
1416,629,five_cheese_l,00:00:01
1417,629,pep_msh_pep_m,00:00:01
1418,629,spin_pesto_l,00:00:01
1419,630,sicilian_s,00:00:01
1420,631,pepperoni_l,00:00:01
1421,632,classic_dlx_s,00:00:01
1422,633,mediterraneo_l,00:00:01
1423,633,pepperoni_l,00:00:01
1424,633,peppr_salami_l,00:00:01
1425,634,pepperoni_l,00:00:01
1426,635,calabrese_l,00:00:01
1427,635,cali_ckn_s,00:00:02
1428,635,hawaiian_s,00:00:01
1429,635,mexicana_l,00:00:01
1430,635,pepperoni_m,00:00:01
1431,635,pepperoni_s,00:00:01
1432,635,peppr_salami_s,00:00:01
1433,635,sicilian_s,00:00:01
1434,635,spinach_fet_l,00:00:01
1435,635,spinach_fet_s,00:00:01
1436,636,classic_dlx_m,00:00:01
1437,637,the_greek_l,00:00:01
1438,637,veggie_veg_m,00:00:01
1439,638,mexicana_l,00:00:01
1440,639,pep_msh_pep_m,00:00:01
1441,640,cali_ckn_s,00:00:01
1442,640,ckn_pesto_l,00:00:01
1443,640,napolitana_s,00:00:01
1444,641,pepperoni_m,00:00:01
1445,641,southw_ckn_l,00:00:01
1446,641,spin_pesto_m,00:00:01
1447,641,spinach_fet_s,00:00:01
1448,642,calabrese_m,00:00:01
1449,642,cali_ckn_l,00:00:01
1450,642,ital_supr_l,00:00:01
1451,642,soppressata_l,00:00:01
1452,643,spinach_fet_m,00:00:01
1453,644,ital_supr_l,00:00:01
1454,644,peppr_salami_m,00:00:01
1455,645,bbq_ckn_m,00:00:01
1456,645,big_meat_s,00:00:01
1457,646,hawaiian_s,00:00:01
1458,646,thai_ckn_l,00:00:01
1459,647,hawaiian_s,00:00:01
1460,648,four_cheese_l,00:00:01
1461,648,pepperoni_m,00:00:01
1462,649,cali_ckn_s,00:00:01
1463,649,pepperoni_m,00:00:01
1464,649,peppr_salami_m,00:00:01
1465,649,sicilian_s,00:00:01
1466,650,pepperoni_m,00:00:01
1467,651,bbq_ckn_s,00:00:01
1468,651,calabrese_m,00:00:01
1469,651,pepperoni_m,00:00:01
1470,652,big_meat_s,00:00:01
1471,652,ckn_alfredo_m,00:00:01
1472,652,ckn_pesto_s,00:00:01
1473,652,prsc_argla_s,00:00:01
1474,653,thai_ckn_s,00:00:01
1475,654,mexicana_l,00:00:01
1476,654,sicilian_l,00:00:01
1477,654,spin_pesto_m,00:00:01
1478,655,ital_supr_m,00:00:01
1479,656,thai_ckn_l,00:00:01
